bug_id,summary,description,severity_raw,severity,source,created_at,closed_at
synthetic#5997,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2022-12-20T15:03:27.134374,2023-01-09T15:03:27.134374
synthetic#5998,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-05-12T15:03:27.134384,2024-07-03T15:03:27.134384
synthetic#5999,ui alignment issue in settings dialog,ui alignment issue in settings dialog,minor,Low,synthetic_severity,2025-08-09T15:03:27.134393,2025-08-10T15:03:27.134393
synthetic#6000,network failure causing cluster downtime,network failure causing cluster downtime,blocker,High,synthetic_severity,2025-01-21T15:03:27.134403,2025-02-02T15:03:27.134403
synthetic#6001,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-12-11T15:03:27.134413,2026-02-17T15:03:27.134413
synthetic#6002,system freeze during execution,system freeze during execution,major,High,synthetic_severity,2022-12-05T15:03:27.134423,2023-01-25T15:03:27.134423
synthetic#6003,network failure causing cluster downtime,network failure causing cluster downtime,critical,High,synthetic_severity,2022-10-23T15:03:27.134436,2022-10-27T15:03:27.134436
synthetic#6004,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-10-19T15:03:27.134445,2023-12-27T15:03:27.134445
synthetic#6005,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-06-18T15:03:27.134455,2025-08-14T15:03:27.134455
synthetic#6006,system freeze during execution,system freeze during execution,blocker,High,synthetic_severity,2025-02-26T15:03:27.134465,2025-05-25T15:03:27.134465
synthetic#6007,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-09-25T15:03:27.134475,2024-10-02T15:03:27.134475
synthetic#6008,outage impacting multiple users,outage impacting multiple users,blocker,High,synthetic_severity,2023-03-19T15:03:27.134484,2023-06-15T15:03:27.134484
synthetic#6009,crash when accessing memory buffer,crash when accessing memory buffer,critical,High,synthetic_severity,2024-10-12T15:03:27.134496,2024-12-13T15:03:27.134496
synthetic#6010,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2025-08-04T15:03:27.134511,2025-08-31T15:03:27.134511
synthetic#6011,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-08-23T15:03:27.134526,2025-09-15T15:03:27.134526
synthetic#6012,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-03-04T15:03:27.134544,2024-04-26T15:03:27.134544
synthetic#6013,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-01-21T15:03:27.134554,2025-03-08T15:03:27.134554
synthetic#6014,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-06-23T15:03:27.134564,2023-06-23T15:03:27.134564
synthetic#6015,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-10-02T15:03:27.134574,2024-10-10T15:03:27.134574
synthetic#6016,system freeze during execution,system freeze during execution,blocker,High,synthetic_severity,2025-06-18T15:03:27.134584,2025-09-02T15:03:27.134584
synthetic#6017,application crashes immediately on launch,application crashes immediately on launch,major,High,synthetic_severity,2024-07-17T15:03:27.134594,2024-08-11T15:03:27.134594
synthetic#6018,blocking production deployment,blocking production deployment,critical,High,synthetic_severity,2025-12-31T15:03:27.134603,2026-02-15T15:03:27.134603
synthetic#6019,minor usability enhancement requested,minor usability enhancement requested,trivial,Low,synthetic_severity,2024-05-31T15:03:27.134613,2024-06-27T15:03:27.134613
synthetic#6020,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-01-17T15:03:27.134624,2023-02-02T15:03:27.134624
synthetic#6021,outage impacting multiple users,outage impacting multiple users,critical,High,synthetic_severity,2023-08-21T15:03:27.134634,2023-09-11T15:03:27.134634
synthetic#6022,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-11-01T15:03:27.134644,2025-01-27T15:03:27.134644
synthetic#6023,network failure causing cluster downtime,network failure causing cluster downtime,critical,High,synthetic_severity,2023-05-12T15:03:27.134654,2023-07-27T15:03:27.134654
synthetic#6024,network failure causing cluster downtime,network failure causing cluster downtime,major,High,synthetic_severity,2024-12-06T15:03:27.134664,2025-03-04T15:03:27.134664
synthetic#6025,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2025-08-29T15:03:27.134674,2025-10-25T15:03:27.134674
synthetic#6026,outage impacting multiple users,outage impacting multiple users,blocker,High,synthetic_severity,2025-12-02T15:03:27.134683,2026-02-01T15:03:27.134683
synthetic#6027,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,major,High,synthetic_severity,2025-12-02T15:03:27.134693,2026-02-27T15:03:27.134693
synthetic#6028,blocking production deployment,blocking production deployment,blocker,High,synthetic_severity,2024-08-25T15:03:27.134703,2024-11-02T15:03:27.134703
synthetic#6029,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-02-26T15:03:27.134717,2025-03-19T15:03:27.134717
synthetic#6030,crash when accessing memory buffer,crash when accessing memory buffer,blocker,High,synthetic_severity,2022-11-11T15:03:27.134730,2023-01-05T15:03:27.134730
synthetic#6031,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-07-24T15:03:27.134740,2024-07-24T15:03:27.134740
synthetic#6032,data loss observed when saving file,data loss observed when saving file,major,High,synthetic_severity,2025-10-10T15:03:27.134750,2025-12-20T15:03:27.134750
synthetic#6033,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-05-27T15:03:27.134760,2024-08-16T15:03:27.134760
synthetic#6034,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-05-24T15:03:27.134770,2023-07-08T15:03:27.134770
synthetic#6035,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2024-08-01T15:03:27.134780,2024-09-08T15:03:27.134780
synthetic#6036,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-03-07T15:03:27.134791,2024-06-02T15:03:27.134791
synthetic#6037,crash when accessing memory buffer,crash when accessing memory buffer,critical,High,synthetic_severity,2024-05-06T15:03:27.134801,2024-05-24T15:03:27.134801
synthetic#6038,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-02-13T15:03:27.134811,2024-05-13T15:03:27.134811
synthetic#6039,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2023-02-18T15:03:27.134821,2023-04-10T15:03:27.134821
synthetic#6040,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2024-08-25T15:03:27.134830,2024-10-10T15:03:27.134830
synthetic#6041,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-03-15T15:03:27.134843,2024-04-21T15:03:27.134843
synthetic#6042,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-01-03T15:03:27.134853,2024-01-08T15:03:27.134853
synthetic#6043,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-06-20T15:03:27.134862,2024-06-20T15:03:27.134862
synthetic#6044,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-04-21T15:03:27.134872,2024-06-18T15:03:27.134872
synthetic#6045,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2023-12-24T15:03:27.134882,2024-03-17T15:03:27.134882
synthetic#6046,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-12-29T15:03:27.134892,2025-01-22T15:03:27.134892
synthetic#6047,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2026-01-03T15:03:27.134902,2026-01-12T15:03:27.134902
synthetic#6048,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-05-14T15:03:27.134911,2025-06-28T15:03:27.134911
synthetic#6049,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2024-07-17T15:03:27.134923,2024-08-27T15:03:27.134923
synthetic#6050,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-07-06T15:03:27.134933,2025-07-20T15:03:27.134933
synthetic#6051,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-06-15T15:03:27.134943,2025-08-02T15:03:27.134943
synthetic#6052,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2022-11-18T15:03:27.134953,2023-02-15T15:03:27.134953
synthetic#6053,data loss observed when saving file,data loss observed when saving file,major,High,synthetic_severity,2025-08-22T15:03:27.134963,2025-08-31T15:03:27.134963
synthetic#6054,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-11-02T15:03:27.134974,2025-12-28T15:03:27.134974
synthetic#6055,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-09-03T15:03:27.134984,2023-09-16T15:03:27.134984
synthetic#6056,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2023-12-07T15:03:27.134994,2024-01-14T15:03:27.134994
synthetic#6057,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-05-25T15:03:27.135004,2024-08-19T15:03:27.135004
synthetic#6058,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-12-30T15:03:27.135013,2024-03-01T15:03:27.135013
synthetic#6059,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-09-21T15:03:27.135023,2025-11-25T15:03:27.135023
synthetic#6060,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-01-23T15:03:27.135033,2024-02-28T15:03:27.135033
synthetic#6061,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-02-25T15:03:27.135042,2024-02-25T15:03:27.135042
synthetic#6062,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-07-08T15:03:27.135052,2025-07-10T15:03:27.135052
synthetic#6063,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-04-13T15:03:27.135062,2025-05-23T15:03:27.135062
synthetic#6064,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-09-05T15:03:27.135072,2025-11-19T15:03:27.135072
synthetic#6065,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-03-16T15:03:27.135082,2025-04-10T15:03:27.135082
synthetic#6066,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-05-25T15:03:27.135091,2024-07-05T15:03:27.135091
synthetic#6067,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-02-19T15:03:27.135101,2025-04-07T15:03:27.135101
synthetic#6068,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-04-18T15:03:27.135111,2024-04-21T15:03:27.135111
synthetic#6069,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-01-25T15:03:27.135124,2024-02-24T15:03:27.135124
synthetic#6070,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-12-06T15:03:27.135133,2024-01-25T15:03:27.135133
synthetic#6071,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2023-12-13T15:03:27.135144,2023-12-30T15:03:27.135144
synthetic#6072,typo in documentation,typo in documentation,minor,Low,synthetic_severity,2024-09-11T15:03:27.135153,2024-10-31T15:03:27.135153
synthetic#6073,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2022-11-30T15:03:27.135165,2023-02-03T15:03:27.135165
synthetic#6074,major performance degradation under high load,major performance degradation under high load,major,High,synthetic_severity,2022-12-14T15:03:27.135175,2023-02-01T15:03:27.135175
synthetic#6075,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-01-09T15:03:27.135185,2024-03-31T15:03:27.135185
synthetic#6076,outage impacting multiple users,outage impacting multiple users,critical,High,synthetic_severity,2023-05-04T15:03:27.135195,2023-07-28T15:03:27.135195
synthetic#6077,crash when accessing memory buffer,crash when accessing memory buffer,critical,High,synthetic_severity,2025-11-11T15:03:27.135205,2026-01-22T15:03:27.135205
synthetic#6078,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2022-10-22T15:03:27.135215,2022-12-24T15:03:27.135215
synthetic#6079,data loss observed when saving file,data loss observed when saving file,blocker,High,synthetic_severity,2022-12-21T15:03:27.135225,2023-02-07T15:03:27.135225
synthetic#6080,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-03-15T15:03:27.135237,2024-04-03T15:03:27.135237
synthetic#6081,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-03-12T15:03:27.135247,2025-06-05T15:03:27.135247
synthetic#6082,crash when accessing memory buffer,crash when accessing memory buffer,critical,High,synthetic_severity,2025-07-16T15:03:27.135257,2025-08-10T15:03:27.135257
synthetic#6083,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-03-04T15:03:27.135266,2024-03-13T15:03:27.135266
synthetic#6084,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-04-25T15:03:27.135276,2025-07-21T15:03:27.135276
synthetic#6085,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2022-12-15T15:03:27.135286,2023-02-10T15:03:27.135286
synthetic#6086,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-05-31T15:03:27.135296,2024-08-03T15:03:27.135296
synthetic#6087,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2022-10-30T15:03:27.135305,2022-11-26T15:03:27.135305
synthetic#6088,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-12-20T15:03:27.135317,2024-12-23T15:03:27.135317
synthetic#6089,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2022-11-07T15:03:27.135327,2023-01-12T15:03:27.135327
synthetic#6090,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-03-28T15:03:27.135337,2025-04-12T15:03:27.135337
synthetic#6091,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-10-28T15:03:27.135348,2024-12-30T15:03:27.135348
synthetic#6092,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-05-19T15:03:27.135358,2023-07-03T15:03:27.135358
synthetic#6093,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2025-01-22T15:03:27.135367,2025-03-02T15:03:27.135367
synthetic#6094,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-03-27T15:03:27.135377,2023-04-29T15:03:27.135377
synthetic#6095,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-08-19T15:03:27.135386,2023-10-31T15:03:27.135386
synthetic#6096,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-07-24T15:03:27.135396,2023-08-09T15:03:27.135396
synthetic#6097,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-12-04T15:03:27.135406,2025-02-16T15:03:27.135406
synthetic#6098,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-07-22T15:03:27.135416,2023-08-15T15:03:27.135416
synthetic#6099,data loss observed when saving file,data loss observed when saving file,major,High,synthetic_severity,2023-03-24T15:03:27.135425,2023-05-31T15:03:27.135425
synthetic#6100,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-12-01T15:03:27.135435,2023-12-29T15:03:27.135435
synthetic#6101,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2023-02-02T15:03:27.135445,2023-02-19T15:03:27.135445
synthetic#6102,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-01-27T15:03:27.135455,2024-03-28T15:03:27.135455
synthetic#6103,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-01-27T15:03:27.135465,2023-04-10T15:03:27.135465
synthetic#6104,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-11-18T15:03:27.135474,2025-12-12T15:03:27.135474
synthetic#6105,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-02-14T15:03:27.135488,2024-03-24T15:03:27.135488
synthetic#6106,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-05-23T15:03:27.135498,2025-06-24T15:03:27.135498
synthetic#6107,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-03-19T15:03:27.135508,2024-05-30T15:03:27.135508
synthetic#6108,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-11-21T15:03:27.135520,2023-11-25T15:03:27.135520
synthetic#6109,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-08-23T15:03:27.135534,2025-11-10T15:03:27.135534
synthetic#6110,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-06-16T15:03:27.135550,2025-07-14T15:03:27.135550
synthetic#6111,blocking production deployment,blocking production deployment,major,High,synthetic_severity,2024-05-30T15:03:27.135560,2024-08-14T15:03:27.135560
synthetic#6112,network failure causing cluster downtime,network failure causing cluster downtime,major,High,synthetic_severity,2024-10-27T15:03:27.135570,2024-12-29T15:03:27.135570
synthetic#6113,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-08-06T15:03:27.135581,2025-10-29T15:03:27.135581
synthetic#6114,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-01-13T15:03:27.135590,2023-03-25T15:03:27.135590
synthetic#6115,data loss observed when saving file,data loss observed when saving file,blocker,High,synthetic_severity,2025-03-21T15:03:27.135600,2025-04-20T15:03:27.135600
synthetic#6116,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-12-20T15:03:27.135610,2025-02-21T15:03:27.135610
synthetic#6117,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2022-11-15T15:03:27.135620,2023-01-11T15:03:27.135620
synthetic#6118,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2022-11-30T15:03:27.135630,2023-01-08T15:03:27.135630
synthetic#6119,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2023-07-27T15:03:27.135639,2023-10-01T15:03:27.135639
synthetic#6120,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2023-08-15T15:03:27.135649,2023-08-31T15:03:27.135649
synthetic#6121,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-10-29T15:03:27.135659,2025-12-22T15:03:27.135659
synthetic#6122,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-01-29T15:03:27.135668,2024-02-12T15:03:27.135668
synthetic#6123,crash when accessing memory buffer,crash when accessing memory buffer,major,High,synthetic_severity,2025-11-12T15:03:27.135678,2026-02-09T15:03:27.135678
synthetic#6124,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-05-28T15:03:27.135688,2025-08-07T15:03:27.135688
synthetic#6125,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-03-21T15:03:27.135698,2025-06-04T15:03:27.135698
synthetic#6126,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-01-18T15:03:27.135708,2023-04-11T15:03:27.135708
synthetic#6127,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2025-12-07T15:03:27.135720,2025-12-09T15:03:27.135720
synthetic#6128,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-08-15T15:03:27.135730,2024-11-09T15:03:27.135730
synthetic#6129,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-01-28T15:03:27.135739,2024-04-16T15:03:27.135739
synthetic#6130,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-11-16T15:03:27.135749,2024-12-07T15:03:27.135749
synthetic#6131,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-06-22T15:03:27.135762,2023-07-14T15:03:27.135762
synthetic#6132,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-11-13T15:03:27.135772,2026-01-27T15:03:27.135772
synthetic#6133,minor layout bug in window rendering,minor layout bug in window rendering,minor,Low,synthetic_severity,2025-12-20T15:03:27.135782,2025-12-24T15:03:27.135782
synthetic#6134,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-01-18T15:03:27.135791,2025-02-17T15:03:27.135791
synthetic#6135,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-01-27T15:03:27.135801,2023-04-25T15:03:27.135801
synthetic#6136,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2023-08-24T15:03:27.135812,2023-11-03T15:03:27.135812
synthetic#6137,documentation missing examples,documentation missing examples,minor,Low,synthetic_severity,2025-05-15T15:03:27.135824,2025-06-05T15:03:27.135824
synthetic#6138,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-11-23T15:03:27.135834,2024-12-12T15:03:27.135834
synthetic#6139,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-05-09T15:03:27.135844,2025-06-10T15:03:27.135844
synthetic#6140,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-01-03T15:03:27.135854,2025-04-03T15:03:27.135854
synthetic#6141,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-08-08T15:03:27.135864,2024-10-27T15:03:27.135864
synthetic#6142,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-07-30T15:03:27.135874,2025-09-05T15:03:27.135874
synthetic#6143,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-03-30T15:03:27.135884,2024-05-31T15:03:27.135884
synthetic#6144,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-04-26T15:03:27.135894,2024-05-10T15:03:27.135894
synthetic#6145,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-09-10T15:03:27.135903,2025-11-03T15:03:27.135903
synthetic#6146,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2024-02-04T15:03:27.135914,2024-02-08T15:03:27.135914
synthetic#6147,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-07-09T15:03:27.135926,2025-08-14T15:03:27.135926
synthetic#6148,crash when accessing memory buffer,crash when accessing memory buffer,blocker,High,synthetic_severity,2025-07-10T15:03:27.135935,2025-07-30T15:03:27.135935
synthetic#6149,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-02-24T15:03:27.135945,2024-03-11T15:03:27.135945
synthetic#6150,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2023-10-30T15:03:27.135954,2023-12-28T15:03:27.135954
synthetic#6151,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-03-24T15:03:27.135964,2024-05-16T15:03:27.135964
synthetic#6152,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-05-21T15:03:27.135974,2024-08-16T15:03:27.135974
synthetic#6153,data loss observed when saving file,data loss observed when saving file,blocker,High,synthetic_severity,2024-02-01T15:03:27.135984,2024-02-07T15:03:27.135984
synthetic#6154,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-10-21T15:03:27.135994,2025-01-06T15:03:27.135994
synthetic#6155,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-07-17T15:03:27.136005,2024-09-13T15:03:27.136005
synthetic#6156,ui alignment issue in settings dialog,ui alignment issue in settings dialog,minor,Low,synthetic_severity,2022-11-20T15:03:27.136019,2023-02-12T15:03:27.136019
synthetic#6157,blocking production deployment,blocking production deployment,blocker,High,synthetic_severity,2024-12-23T15:03:27.136028,2025-02-16T15:03:27.136028
synthetic#6158,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,major,High,synthetic_severity,2025-09-23T15:03:27.136038,2025-10-04T15:03:27.136038
synthetic#6159,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-12-27T15:03:27.136048,2025-02-24T15:03:27.136048
synthetic#6160,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-06-19T15:03:27.136058,2023-07-10T15:03:27.136058
synthetic#6161,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2023-04-10T15:03:27.136067,2023-04-25T15:03:27.136067
synthetic#6162,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-05-19T15:03:27.136077,2024-07-06T15:03:27.136077
synthetic#6163,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-09-01T15:03:27.136087,2025-09-30T15:03:27.136087
synthetic#6164,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-06-19T15:03:27.136097,2025-08-26T15:03:27.136097
synthetic#6165,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-01-07T15:03:27.136107,2024-01-08T15:03:27.136107
synthetic#6166,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-03-07T15:03:27.136119,2024-03-26T15:03:27.136119
synthetic#6167,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2022-12-20T15:03:27.136128,2023-01-27T15:03:27.136128
synthetic#6168,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-04-29T15:03:27.136138,2025-05-17T15:03:27.136138
synthetic#6169,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-01-21T15:03:27.136150,2024-02-20T15:03:27.136150
synthetic#6170,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-05-19T15:03:27.136160,2025-07-22T15:03:27.136160
synthetic#6171,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-04-10T15:03:27.136169,2023-05-07T15:03:27.136169
synthetic#6172,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-03-17T15:03:27.136179,2025-04-10T15:03:27.136179
synthetic#6173,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,blocker,High,synthetic_severity,2024-07-10T15:03:27.136189,2024-09-27T15:03:27.136189
synthetic#6174,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-09-24T15:03:27.136199,2025-10-26T15:03:27.136199
synthetic#6175,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-12-11T15:03:27.136209,2025-12-20T15:03:27.136209
synthetic#6176,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-06-26T15:03:27.136219,2023-09-03T15:03:27.136219
synthetic#6177,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-07-05T15:03:27.136228,2025-08-25T15:03:27.136228
